time,BTC,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99
2024-12-06 03:31:00.439735,98589.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:32:00.117646,98636.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:33:00.490135,98600.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:34:00.986325,98572.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:35:00.617702,98575.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:36:00.228571,98703.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:37:00.369481,98661.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:38:00.922720,98694.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:39:00.293889,98668.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:40:00.939790,98674.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:41:00.683955,98700.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:42:00.404145,98744.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:43:00.146942,98725.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:44:00.485048,98686.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:45:00.398951,98716.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:46:00.382257,98730.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:47:00.326435,98655.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:48:00.651991,98672.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:49:00.323530,98612.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:50:00.758115,98562.63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:51:00.629751,98556.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:52:00.047089,98492.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:53:00.494540,98440.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:54:00.179345,98386.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:55:00.886745,98392.51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:56:00.786689,98449.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:57:00.790354,98402.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:58:00.442272,98499.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 03:59:00.830355,98426.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:00:00.346483,98416.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:01:00.792582,98451.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:02:00.497722,98405.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:03:00.197695,98363.66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:04:00.575271,98305.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:05:00.159026,98360.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:06:00.934906,98297.13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:07:00.548445,98287.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:08:00.121940,98255.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:09:00.145301,98235.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:10:00.599960,98187.55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:11:00.462855,98210.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:12:00.193308,98221.33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:13:00.669237,98185.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:14:00.203542,98177.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:15:00.602272,98203.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:16:00.247010,98167.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:17:00.241337,98175.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:18:00.614121,98171.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:19:00.239145,98257.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:20:00.208500,98277.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:21:00.644820,98264.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:22:00.248762,98290.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:23:00.459067,98358.52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:24:00.996908,98402.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:25:00.430544,98326.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:26:00.079890,98340.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:27:00.011307,98227.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:28:00.649739,98192.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:29:00.500822,98187.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:30:00.277485,98187.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
2024-12-06 04:31:00.030708,98173.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,8,6,6,8,10,17,20,20,43,48,50,57,54,58,60,6,51,64,74,50,70,50,83,51,98,98,99,99,96,80,94,96,94,93,94,92,91,90,91,86,87,90,91,91,92,93,94,95,96,96,97,96,96,96,81,96,96,80,81,81,81,81,81,81,81,81,81,81,96
